BSN;Name;PLZ;Adresse;City;Latitude;Longitude;;;;;;;;;;;;;
05G15;Askanier-Grundschule;13583;Borkzeile 34;Berlin;52.53975;13.19103;;;;;;;;;;;;;
10S08;Schule am Mummelsoll;12627;Eilenburger Str. 4 (Eingang über Gohliser Str. 51);Berlin;52.54016;13.62885;;;;;;;;;;;;;
01P50;Kristall Grundschule - Inklusive Grundschule in freier Trägerschaft;13353;Tegeler Str. 13;Berlin;52.54022;13.35881;;;;;;;;;;;;;
05Y01;Freiherr-vom-Stein-Gymnasium;13597;Galenstraße 40-44;Berlin;52.54048;13.19986;;;;;;;;;;;;;
01P13;Freie Schule am Mauerpark (Grundschule);13355;Wolliner Str. 25/26;Berlin;52.54066;13.40121;;;;;;;;;;;;;
10G19;Bücherwurm-Schule am Weiher (Grundschule);12627;Eilenburger Str. 1;Berlin;52.54068;13.62914;;;;;;;;;;;;;
03G46;Grundschule im Eliashof;10437;Senefelderstr. 6;Berlin;52.54077;13.42271;;;;;;;;;;;;;
03K04;Gustave-Eiffel-Schule;10409;Hanns-Eisler-Str. 78-80;Berlin;52.54081;13.44864;;;;;;;;;;;;;
05G16;Zeppelin-Grundschule;13591;Heidebergplan 3-4;Berlin;52.54093;13.14638;;;;;;;;;;;;;
03G12;Paul-Lincke-Grundschule;10409;Pieskower Weg 39;Berlin;52.54111;13.44585;;;;;;;;;;;;;
05G11;Robert-Reinick-Grundschule;13629;Jungfernheideweg 32-48;Berlin;52.54124;13.27384;;;;;;;;;;;;;
01G28;Brüder-Grimm-Grundschule;13353;Tegeler Str. 18-19;Berlin;52.54129;13.35784;;;;;;;;;;;;;
03G08;Grundschule am Planetarium;10405;Ella-Kay-Str. 47;Berlin;52.54139;13.43092;;;;;;;;;;;;;
11Y10;Manfred-von-Ardenne-Gymnasium;13055;Werneuchener Str. 27-28;Berlin;52.54177;13.49308;;;;;;;;;;;;;
01G39;Vineta-Grundschule;13355;Demminer Str. 27;Berlin;52.54207;13.39691;;;;;;;;;;;;;
01S05;Schule in der Charité;13353;Augustenburger Platz 1;Berlin;52.54234;13.34785;;;;;;;;;;;;;
03P45;PepperMont Freie Sekundarschule für ganzheitliches Lernen;10409;Greifswalder Straße 88;Berlin;52.54241;13.44142;;;;;;;;;;;;;
10Y08;Sartre-Gymnasium;12629;Kyritzer Str. 103;Berlin;52.54257;13.59067;;;;;;;;;;;;;
10G18;Pusteblume-Grundschule;12627;Kastanienallee 118;Berlin;52.54266;13.60073;;;;;;;;;;;;;
01S01;Schule am Zille-Park;13347;Ravenéstr. 10-12;Berlin;52.54291;13.37285;;;;;;;;;;;;;
05Y02;Kant-Gymnasium;13585;Bismarckstr. 54;Berlin;52.54302;13.20056;;;;;;;;;;;;;
10K02;Ernst-Haeckel-Schule;12629;Luckenwalder Str. 53;Berlin;52.54314;13.58613;;;;;;;;;;;;;
01G35;Humboldthain-Grundschule;13355;Grenzstr. 7;Berlin;52.54351;13.38025;;;;;;;;;;;;;
05B01;OSZ TIEM (Technische Informatik, Industrieelektronik und EnergieManagement);13599;Goldbeckweg 8-14;Berlin;52.54364;13.23023;;;;;;;;;;;;;
11G19;Obersee-Schule (Grundschule);13053;Roedernstr. 69-72;Berlin;52.54372;13.48809;;;;;;;;;;;;;
01P46;DDA Destiny Diversity Academy GmbH;13355;Brunnenstr. 110 D;Berlin;52.54404;13.39065;;;;;;;;;;;;;
05G28;Grundschule an der Pulvermühle;13599;Grützmacherweg 7;Berlin;52.54404;13.22681;;;;;;;;;;;;;
05G27;Peter-Härtling-Grundschule;13585;Flankenschanze 20;Berlin;52.54406;13.19802;;;;;;;;;;;;;
05P02;Katholische Schule Bernhard Lichtenberg (Grundschule);13585;Hohenzollernring 156-159;Berlin;52.54427;13.19248;;;;;;;;;;;;;
03P30;Freie Waldorfschule am Prenzlauer Berg;10409;Gürtelstr. 16;Berlin;52.54429;13.454;;;;;;;;;;;;;
05G13;Bernd-Ryke-Grundschule;13599;Daumstr. 12;Berlin;52.54452;13.23274;;;;;;;;;;;;;
01G45;Leo-Lionni-Grundschule;13353;Müllerstr. 158;Berlin;52.54455;13.36193;;;;;;;;;;;;;
08P15;IB-Berlin-Brandenburg gGmbH - Medizinische Akademie Berlin;13347;Gerichtstr. 27;Berlin;52.54463;13.37098;;;;;;;;;;;;;
10K05;Jean-Piaget-Schule;12629;Mittenwalder Str. 5;Berlin;52.54543;13.59591;;;;;;;;;;;;;
11A07;Schul- und Leistungssportzentrum Berlin (Sportforum);13053;Fritz-Lesch-Str. 35;Berlin;52.54557;13.47602;;;;;;;;;;;;;
03Y03;Käthe-Kollwitz-Gymnasium;10439;Dunckerstr. 65-66;Berlin;52.54562;13.42332;;;;;;;;;;;;;
05K06;Wolfgang-Borchert-Schule (Integrierte Sekundarschule);13585;Blumenstr. 13;Berlin;52.5457;13.19705;;;;;;;;;;;;;
03B07;Elinor-Ostrom-Schule (OSZ Bürowirtschaft und Dienstleistungen);10409;Mandelstr. 6-8;Berlin;52.54572;13.44137;;;;;;;;;;;;;
05Y04;Carl-Friedrich-von-Siemens-Gymnasium;13629;Jungfernheideweg 79;Berlin;52.5458;13.27011;;;;;;;;;;;;;
03B08;Staatliche Ballett- und Artistikschule Berlin;10409;Erich-Weinert-Str. 103;Berlin;52.54595;13.43586;;;;;;;;;;;;;
03Y04;Heinrich-Schliemann-Gymnasium;10439;Dunckerstr. 64;Berlin;52.54637;13.424;;;;;;;;;;;;;
01K06;Herbert-Hoover-Schule (Integrierte Sekundarschule);13357;Pankstr. 18-19;Berlin;52.54649;13.37311;;;;;;;;;;;;;
05K05;B.-Traven-Gemeinschaftsschule;13583;Recklinghauser Weg 26-32;Berlin;52.5466;13.17402;;;;;;;;;;;;;
03G09;Thomas-Mann-Grundschule;10437;Greifenhagener Str. 58;Berlin;52.54673;13.41491;;;;;;;;;;;;;
01K02;Ernst-Schering-Schule;13353;Lütticher Str. 47-48;Berlin;52.54673;13.34799;;;;;;;;;;;;;
01G31;Wedding-Grundschule;13347;Antonstr. 10;Berlin;52.54698;13.36372;;;;;;;;;;;;;
01G37;Heinrich-Seidel-Grundschule;13355;Ramlerstr. 9-10;Berlin;52.5472;13.393;;;;;;;;;;;;;
03G11;Schule am Falkplatz (Grundschule);10437;Gleimstr. 49;Berlin;52.54721;13.40626;;;;;;;;;;;;;
05K01;Martin-Buber-Oberschule (Integrierte Sekundarschule);13589;Im Spektefeld 33;Berlin;52.54753;13.15586;;;;;;;;;;;;;
03G18;Picasso-Grundschule;13088;Gounodstr. 71;Berlin;52.54761;13.46188;;;;;;;;;;;;;
11G34;34. Schule (Grundschule);13055;Konrad-Wolf-Str. 11;Berlin;52.54768;13.49867;;;;;;;;;;;;;
11G36;36. Schule (Grundschule);13055;Konrad-Wolf-Str. 11;Berlin;52.54768;13.49867;;;;;;;;;;;;;
05G07;Lynar-Grundschule;13585;Lutherstr. 19-20;Berlin;52.54777;13.20676;;;;;;;;;;;;;
03P18;dreieins-Grundschule Berlin-Pankow;13088;Bizetstr. 64;Berlin;52.54784;13.45612;;;;;;;;;;;;;
10G10;Peter-Pan-Grundschule;12679;Stolzenhagener Str. 9;Berlin;52.54815;13.55209;;;;;;;;;;;;;
05G30;Birken-Grundschule;13585;Hügelschanze 8;Berlin;52.54855;13.19806;;;;;;;;;;;;;
05G18;Grundschule im Beerwinkel;13589;Im Spektefeld 31;Berlin;52.54869;13.15697;;;;;;;;;;;;;
03K11;Wilhelm-von-Humboldt-Gemeinschaftsschule;10439;Erich-Weinert-Str. 70;Berlin;52.54882;13.42523;;;;;;;;;;;;;
05S01;Schule am Grüngürtel;13585;Askanierring 42;Berlin;52.54897;13.19385;;;;;;;;;;;;;
01G43;Albert-Gutzmann-Schule (Grundschule);13357;Orthstr. 1;Berlin;52.5493;13.37366;;;;;;;;;;;;;
01S06;Albert-Gutzmann-Schule;13357;Orthstr. 1;Berlin;52.5493;13.37366;;;;;;;;;;;;;
03P13;Freie Schule Pankow (Integrierte Sekundarschule);13086;Langhansstr. 8;Berlin;52.54934;13.4487;;;;;;;;;;;;;
05P15;Immanuel-Grundschule;13589;Stadtrandstr. 465;Berlin;52.54994;13.1525;;;;;;;;;;;;;
01Y09;Diesterweg-Gymnasium;13357;Böttgerstr. 2-6;Berlin;52.55018;13.37851;;;;;;;;;;;;;
01G41;Erika-Mann-Grundschule;13347;Utrechter Str. 25-27;Berlin;52.55046;13.35841;;;;;;;;;;;;;
03P10;Katholische Theresienschule (Gymnasium);13086;Behaimstr. 29;Berlin;52.55049;13.44657;;;;;;;;;;;;;
01G42;Anna-Lindh-Schule (Grundschule);13351;Guineastr. 17-18;Berlin;52.55054;13.34194;;;;;;;;;;;;;
10G09;Grundschule am Bürgerpark;12679;Jan-Petersen-Str. 18 B;Berlin;52.55065;13.56484;;;;;;;;;;;;;
10P22;MANEGE gGmbH;12681;Otto-Rosenberg-Str. 1;Berlin;52.55074;13.54629;;;;;;;;;;;;;
03G25;Carl-Humann-Grundschule;10439;Scherenbergstr. 7;Berlin;52.55085;13.42162;;;;;;;;;;;;;
03K05;Heinz-Brandt-Schule;13086;Langhansstr. 120;Berlin;52.55119;13.44178;;;;;;;;;;;;;
01K01;Willy-Brandt-Schule;13357;Grüntaler Str. 5;Berlin;52.55123;13.3858;;;;;;;;;;;;;
05G06;Siegerland-Grundschule;13589;Hermann-Schmidt-Weg 4;Berlin;52.55128;13.17718;;;;;;;;;;;;;
03Y14;Primo-Levi-Gymnasium;13086;Pistoriusstr. 133;Berlin;52.55132;13.45427;;;;;;;;;;;;;
03P11;Stephanus-Schule;13086;Albertinenstr. 20;Berlin;52.55172;13.45905;;;;;;;;;;;;;
01G25;Rudolf-Wissell-Grundschule;13357;Ellerbeker Str. 7-8;Berlin;52.55174;13.39564;;;;;;;;;;;;;
03G44;Georg-Zacharias-Grundschule;13088;Sulzfelder Str. 15;Berlin;52.55179;13.47514;;;;;;;;;;;;;
11G21;Schule Am Faulen See (Grundschule);13053;Degnerstr. 71;Berlin;52.55184;13.49828;;;;;;;;;;;;;
03A04;Abendgymnasium Prenzlauer Berg;10439;Driesener Str. 22;Berlin;52.55202;13.40569;;;;;;;;;;;;;
03B04;Brillat-Savarin-Schule (OSZ Gastgewerbe);13088;Buschallee 23 A;Berlin;52.55288;13.47573;;;;;;;;;;;;;
03P39;Stephanus-Grundschule;13086;Parkstr. 22;Berlin;52.55311;13.457;;;;;;;;;;;;;
10G07;Karl-Friedrich-Friesen-Grundschule;12687;Max-Herrmann-Str. 5;Berlin;52.55315;13.56404;;;;;;;;;;;;;
10Y01;Tagore-Gymnasium;12687;Sella-Hasse-Str. 25;Berlin;52.5532;13.55618;;;;;;;;;;;;;
10P03;Gesellschaft für Pflege- und Sozialberufe gGmbH;12681;Bitterfelder Str. 13;Berlin;52.55331;13.54293;;;;;;;;;;;;;
01G27;Gesundbrunnen-Grundschule;13357;Prinzenallee 8;Berlin;52.55338;13.38281;;;;;;;;;;;;;
03P14;Freie Grundschule Pfefferwerk;10439;Schönfließer Str. 7;Berlin;52.55344;13.40885;;;;;;;;;;;;;
01P48;meco Akademie GmbH;13347;Seestr. 64;Berlin;52.55373;13.35951;;;;;;;;;;;;;
03G01;Schule am Hamburger Platz (Grundschule);13086;Gustav-Adolf-Str. 21;Berlin;52.55389;13.43695;;;;;;;;;;;;;
03G17;Grundschule am Weißen See;13088;Falkenberger Str. 31;Berlin;52.55403;13.4768;;;;;;;;;;;;;
11K11;Paul-Schmidt-Schule (Integrierte Sekundarschule);13053;Malchower Weg 54;Berlin;52.55457;13.50419;;;;;;;;;;;;;
01G40;Möwensee-Grundschule;13351;Afrikanische Str. 123-125;Berlin;52.55478;13.33491;;;;;;;;;;;;;
03P27;Klax Berufsakademie;13086;Langhansstr. 74B;Berlin;52.55528;13.43069;;;;;;;;;;;;;
03G14;Bornholmer Grundschule;10439;Ibsenstr. 17;Berlin;52.55562;13.40774;;;;;;;;;;;;;
10K01;Rudolf-Virchow-Schule;12679;Glambecker Ring 90;Berlin;52.55587;13.57582;;;;;;;;;;;;;
03G41;Trelleborg-Schule (Grundschule);13189;Eschengraben 40;Berlin;52.55604;13.42207;;;;;;;;;;;;;
01G24;Gottfried-Röhl-Grundschule;13349;Ungarnstr. 75;Berlin;52.55629;13.35713;;;;;;;;;;;;;
05G25;Grundschule am Wasserwerk;13589;Pionierstr. 197;Berlin;52.55634;13.16466;;;;;;;;;;;;;
05S04;Schule am Stadtrand;13589;Pionierstr. 197;Berlin;52.55634;13.16466;;;;;;;;;;;;;
01K08;Schule am Schillerpark (Integrierte Sekundarschule);13349;Ofener Str. 6;Berlin;52.55636;13.34579;;;;;;;;;;;;;
01B03;OSZ Kommunikations-, Informations- und Medientechnik;13359;Osloer Str. 23-26;Berlin;52.55721;13.3803;;;;;;;;;;;;;
01Y08;Lessing-Gymnasium;13349;Schöningstr. 17;Berlin;52.55732;13.34394;;;;;;;;;;;;;
01G29;Wilhelm-Hauff-Grundschule;13359;Gotenburger Str. 8;Berlin;52.55761;13.38353;;;;;;;;;;;;;
01B04;OSZ Gesundheit I;13349;Schwyzer Str. 6-8;Berlin;52.55766;13.35345;;;;;;;;;;;;;
08B05;Carl-Legien-Schule (Schulbetrieb an 01B04);13349;Schwyzer Str. 6-8;Berlin;52.55766;13.35345;;;;;;;;;;;;;
03K02;Kurt-Tucholsky-Schule (Integrierte Sekundarschule);13189;Neumannstr. 9-11;Berlin;52.55775;13.42337;;;;;;;;;;;;;
10K12;Gretel-Bergmann-Gemeinschaftsschule;12687;Liebensteiner Str. 24;Berlin;52.55793;13.56014;;;;;;;;;;;;;
05G02;Grundschule am Eichenwald;13587;Gaismannshofer Weg 2;Berlin;52.55838;13.19909;;;;;;;;;;;;;
10P21;D&B Dienstleistung und Bildung gGmbH;12681;Leunaer Str. 7;Berlin;52.5584;13.55311;;;;;;;;;;;;;
03K08;Hagenbeck-Schule;13086;Gustav-Adolf-Str. 60;Berlin;52.55889;13.4475;;;;;;;;;;;;;
03G20;Grundschule im Moselviertel;13088;Brodenbacher Weg 31;Berlin;52.55932;13.47695;;;;;;;;;;;;;
10P23;dispo - Tf School of Social Work GmbH;12681;Wolfener Str. 32-34;Berlin;52.55965;13.55107;;;;;;;;;;;;;
03G37;Klecks-Grundschule;13187;Brixener Str. 40;Berlin;52.55972;13.40755;;;;;;;;;;;;;
03P40;SAfS - Spektrum Akademie für Sozialpädagogik;13089;Tino-Schiwerzina-Str. 32;Berlin;52.56009;13.43359;;;;;;;;;;;;;
12P23;Eventus - Fachschule für Sozialpädagogik;13409;Markstr. 36-37;Berlin;52.56111;13.36513;;;;;;;;;;;;;
01G32;Carl-Kraemer-Grundschule;13359;Zechliner Str. 4;Berlin;52.56116;13.38282;;;;;;;;;;;;;
03P22;Klax-Gemeinschaftsschule;13189;Neumannstr. 13 A;Berlin;52.56124;13.42233;;;;;;;;;;;;;
12B01;Georg-Schlesinger-Schule (OSZ Maschinen- und Fertigungstechnik);13409;Kühleweinstr. 5;Berlin;52.56205;13.37068;;;;;;;;;;;;;
03P24;Ting-Schule (Integrierte Sekundarschule);13189;Berliner Str. 100;Berlin;52.56208;13.41339;;;;;;;;;;;;;
12G02;Grundschule am Schäfersee;13407;Baseler Str. 2-6;Berlin;52.56263;13.35544;;;;;;;;;;;;;
11S08;Schule Am Breiten Luch;13053;Am Breiten Luch 19;Berlin;52.56285;13.51344;;;;;;;;;;;;;
03K09;Janusz-Korczak-Schule (Integrierte Sekundarschule);13187;Dolomitenstr. 94;Berlin;52.56307;13.4077;;;;;;;;;;;;;
10G05;Ebereschen-Grundschule;12689;Borkheider Str. 28;Berlin;52.56361;13.5719;;;;;;;;;;;;;
11G22;Martin-Niemöller-Grundschule;13053;Am Breiten Luch 5;Berlin;52.56361;13.51258;;;;;;;;;;;;;
12G03;Reginhard-Grundschule;13409;Letteallee 39-41;Berlin;52.56381;13.37034;;;;;;;;;;;;;
10K11;Marcana-Schule (Gemeinschaftsschule);12689;Flämingstr. 16-18;Berlin;52.56398;13.56564;;;;;;;;;;;;;
11G26;Randow-Schule (Grundschule);13057;Randowstr. 45;Berlin;52.56399;13.51903;;;;;;;;;;;;;
11G10;Schule im Ostseekarree (Grundschule);13051;Barther Str. 27;Berlin;52.56432;13.49994;;;;;;;;;;;;;
03G39;Grundschule Wolkenstein;13189;Neumannstr. 65;Berlin;52.56508;13.42032;;;;;;;;;;;;;
03G22;Grundschule am Wasserturm;13089;Tino-Schwierzina-Str. 66;Berlin;52.5654;13.43685;;;;;;;;;;;;;
05K04;Heinrich-Böll-Oberschule (Integrierte Sekundarschule);13587;Am Forstacker 9/11;Berlin;52.56541;13.19785;;;;;;;;;;;;;
01G36;Andersen-Grundschule;13359;Kattegatstr. 26;Berlin;52.56548;13.38886;;;;;;;;;;;;;
10G04;Falken-Grundschule;12689;Geraer Ring 2;Berlin;52.5659;13.55634;;;;;;;;;;;;;
01P49;Quinoa-Schule Freie Sekundarschule Berlin Wedding;13409;Kühnemannstr. 26;Berlin;52.56615;13.38111;;;;;;;;;;;;;
03Y08;Carl-von-Ossietzky-Gymnasium;13187;Görschstr. 42-44;Berlin;52.56648;13.40044;;;;;;;;;;;;;
10K03;Kerschensteiner-Schule;12689;Golliner Str. 2;Berlin;52.56675;13.57949;;;;;;;;;;;;;
03Y10;Rosa-Luxemburg-Gymnasium;13189;Kissingenstr. 12;Berlin;52.56677;13.41958;;;;;;;;;;;;;
05G20;Carl-Schurz-Grundschule;13587;Hakenfelder Str. 32;Berlin;52.56749;13.19904;;;;;;;;;;;;;
03G26;Arnold-Zweig-Grundschule;13187;Wollankstr. 131;Berlin;52.56761;13.40041;;;;;;;;;;;;;
05P03;Evangelische Schule Spandau im Johannesstift;13587;Schönwalder Allee 26;Berlin;52.56769;13.19244;;;;;;;;;;;;;
05P04;August Hermann Francke Schule;13587;Schönwalder Allee 26;Berlin;52.56769;13.19244;;;;;;;;;;;;;
05P10;Soziale Fachschulen Johannesstift Diakonie gGmbH;13587;Schönwalder Allee 26;Berlin;52.56769;13.19244;;;;;;;;;;;;;
10G03;Selma-Lagerlöf-Grundschule;12689;Wörlitzer Str. 31;Berlin;52.56772;13.57001;;;;;;;;;;;;;
11K07;Vincent-van-Gogh-Schule (Integrierte Sekundarschule);13051;Wustrower Str. 26;Berlin;52.56793;13.50688;;;;;;;;;;;;;
03G27;Elizabeth-Shaw-Grundschule;13187;Grunowstr. 17;Berlin;52.56802;13.41037;;;;;;;;;;;;;
03K06;Reinhold-Burger-Schule;13187;Neue Schönholzer Str. 32;Berlin;52.56811;13.4022;;;;;;;;;;;;;
11G28;Feldmark-Schule (Grundschule);13057;Wartiner Str. 23;Berlin;52.56832;13.53278;;;;;;;;;;;;;
03P21;Freie Integrative Montessori Grundschule Pankow;13187;Hadlichstr. 2;Berlin;52.56839;13.4133;;;;;;;;;;;;;
03P28;Platanus Schule Berlin (Gemeinschaftsschule);13187;Berliner Str. 12;Berlin;52.5684;13.41158;;;;;;;;;;;;;
03P20;SchuleEins (Gemeinschaftsschule);13187;Berliner Str.120/121;Berlin;52.56848;13.41225;;;;;;;;;;;;;
11G25;Schule am Wäldchen (Grundschule);13051;Wustrower Str. 28;Berlin;52.56857;13.50615;;;;;;;;;;;;;
11Y09;Barnim-Gymnasium;13057;Ahrensfelder Chaussee 41;Berlin;52.56918;13.54932;;;;;;;;;;;;;
12Y01;Friedrich-Engels-Gymnasium;13407;Emmentaler Str. 67;Berlin;52.56939;13.3572;;;;;;;;;;;;;
12G07;Mark-Twain-Grundschule;13403;Auguste-Viktoria-Allee 95;Berlin;52.56952;13.32646;;;;;;;;;;;;;
12G06;Hausotter-Grundschule;13409;Hausotterplatz 4;Berlin;52.56964;13.37499;;;;;;;;;;;;;
10G34;34. Schule (Grundschule);12689;Geraer Ring 54;Berlin;52.56968;13.56197;;;;;;;;;;;;;
03P37;Berlin Bilingual School (Integrierte Sekundarschule);13189;Granitzstr. 38A;Berlin;52.56998;13.42355;;;;;;;;;;;;;
10K08;Johann-Julius-Hecker-Schule;12689;Hohenwalder Str. 2;Berlin;52.57003;13.57859;;;;;;;;;;;;;
12K05;Gustav-Freytag-Schule (Integrierte Sekundarschule);13409;Breitkopfstr. 66-80;Berlin;52.57015;13.36566;;;;;;;;;;;;;
11K05;Fritz-Reuter-Schule;13059;Prendener Str. 29;Berlin;52.57016;13.52092;;;;;;;;;;;;;
10G01;Paavo-Nurmi-Grundschule;12689;Schorfheidestr. 42;Berlin;52.57077;13.57631;;;;;;;;;;;;;
11G29;Matibi-Schule (Grundschule);13059;Prendener Str. 15;Berlin;52.57125;13.52115;;;;;;;;;;;;;
12K03;Max-Beckmann-Schule (Integrierte Sekundarschule);13403;Auguste-Viktoria-Allee 37;Berlin;52.5714;13.31443;;;;;;;;;;;;;
12Y02;Europäisches Gymnasium Bertha-von-Suttner;13409;Reginhardstraße 172;Berlin;52.57149;13.36865;;;;;;;;;;;;;
11K10;Grüner Campus Malchow (Gemeinschaftsschule);13051;Malchower Chaussee 2;Berlin;52.57188;13.48442;;;;;;;;;;;;;
12Y06;Schulfarm Insel Scharfenberg;13505;Schwarzer Weg 101-105;Berlin;52.5727582;13.2462529;;;;;;;;;;;;;
12K04;Paul-Löbe-Schule;13407;Lindauer Allee 23-25;Berlin;52.57339;13.35383;;;;;;;;;;;;;
12G29;Hermann-Schulz-Grundschule;13403;Kienhorststr. 67-79;Berlin;52.57354;13.32538;;;;;;;;;;;;;
12G14;Alfred-Brehm-Grundschule;13507;Ascheberger Weg 8 A;Berlin;52.57358;13.28371;;;;;;;;;;;;;
12G30;Reineke-Fuchs-Grundschule;13403;Foxweg 15;Berlin;52.57378;13.31031;;;;;;;;;;;;;
03G34;Mendel-Grundschule;13187;Stiftsweg 3;Berlin;52.57379;13.41568;;;;;;;;;;;;;
12G04;Till-Eulenspiegel-Grundschule;13407;Humboldtstr. 8-13;Berlin;52.57388;13.34289;;;;;;;;;;;;;
12P22;Mosaik Fachschule für Sozialpädagogik;13507;Flohrstr. 21;Berlin;52.57468;13.29957;;;;;;;;;;;;;
12G05;Kolumbus-Grundschule;13409;Büchsenweg 23 A;Berlin;52.57552;13.36708;;;;;;;;;;;;;
12P21;Berufsfachschule für Altenpflege;13403;Waldstr. 86-90;Berlin;52.57556;13.32593;;;;;;;;;;;;;
12G18;Grundschule am Tegelschen Ort;13505;Gerlindeweg 11-23;Berlin;52.57664;13.22775;;;;;;;;;;;;;
03G28;Hasengrund-Schule (Grundschule);13156;Hermann-Hesse-Str. 48-52;Berlin;52.57799;13.39449;;;;;;;;;;;;;
03G47;47. Schule (Grundschule);13187;Mendelstr. 54;Berlin;52.57817;13.41777;;;;;;;;;;;;;
03S09;Schule an der Strauchwiese;13187;Mendelstr. 54;Berlin;52.57817;13.41777;;;;;;;;;;;;;
12G01;Havelmüller-Grundschule;13507;Namslaustr. 49-57;Berlin;52.57829;13.28509;;;;;;;;;;;;;
03S08;Panke-Schule;13187;Klaustaler Str. 21;Berlin;52.5789;13.42009;;;;;;;;;;;;;
03B06;Konrad-Zuse-Schule;13156;Hermann-Hesse-Str. 34/36;Berlin;52.57933;13.39582;;;;;;;;;;;;;
03G32;Grundschule an den Buchen;13156;Wilhelm-Wolff-Str. 19;Berlin;52.5796;13.39492;;;;;;;;;;;;;
03P12;Evangelische Schule Pankow (Grundschule);13187;Galenusstr. 60 a;Berlin;52.58034;13.42252;;;;;;;;;;;;;
12P13;Euro Akademie Berlin;13507;Berliner Str. 66;Berlin;52.58077;13.29202;;;;;;;;;;;;;
12K06;Benjamin-Franklin-Schule (Integrierte Sekundarschule);13509;Sommerfelder Str. 5-7;Berlin;52.58142;13.30089;;;;;;;;;;;;;
12P18;RENAFAN Akademie gGmbH;13507;Berliner Str. 36/37;Berlin;52.5819;13.28998;;;;;;;;;;;;;
03K03;Konrad-Duden-Schule (Integrierte Sekundarschule);13156;Rolandstr. 35;Berlin;52.58194;13.41759;;;;;;;;;;;;;
03G36;Elisabeth-Christinen-Grundschule;13156;Buchholzer Str. 3;Berlin;52.58263;13.40752;;;;;;;;;;;;;
03Y15;Max-Delbrück-Gymnasium;13156;Kuckhoffstr. 2;Berlin;52.58383;13.40213;;;;;;;;;;;;;
12S01;Stötzner-Schule;13509;Tietzstr. 26-28;Berlin;52.58423;13.3049;;;;;;;;;;;;;
03P41;Naturschule am Brosepark;13156;Dietzgenstr. 49;Berlin;52.58464;13.4023;;;;;;;;;;;;;
12G11;Ringelnatz-Grundschule;13437;Wilhelm-Gericke-Str. 7-13;Berlin;52.58609;13.3376;;;;;;;;;;;;;
03P44;St. Hildegard Akademie gGmbH;13158;Hertzstr. 67;Berlin;52.58633;13.35619;;;;;;;;;;;;;
12P24;G.A.L.B Förderung gGmbH;13509;Holzhauser Straße 180;Berlin;52.58665;13.3187;;;;;;;;;;;;;
12G10;Peter-Witte-Grundschule;13437;Rathauspromenade 75;Berlin;52.58673;13.32969;;;;;;;;;;;;;
12G15;Hoffmann-von-Fallersleben-Grundschule;13509;Ziekowstr. 80-88;Berlin;52.58735;13.29518;;;;;;;;;;;;;
12G13;Franz-Marc-Grundschule;13507;Treskowstr. 26-31;Berlin;52.58845;13.28247;;;;;;;;;;;;;
12K01;Julius-Leber-Schule;13507;Treskowstr. 26-31;Berlin;52.58845;13.28247;;;;;;;;;;;;;
12S06;Toulouse-Lautrec-Schule;13509;Miraustr. 126;Berlin;52.58902;13.30387;;;;;;;;;;;;;
12K07;Jean-Krämer-Schule (Integrierte Sekundarschule) Wittenau;13437;Alt-Wittenau 8-12;Berlin;52.58976;13.33554;;;;;;;;;;;;;
03G43;Grundschule Wilhelmsruh;13158;Lessingstr. 44;Berlin;52.59028;13.36445;;;;;;;;;;;;;
03G13;Grundschule in Rosenthal;13158;Kastanienallee 59;Berlin;52.59113;13.37611;;;;;;;;;;;;;
12Y03;Humboldt-Gymnasium;13509;Hatzfeldtallee 2-4;Berlin;52.59185;13.28865;;;;;;;;;;;;;
12G09;Grundschule an der Peckwisch;13439;Tornower Weg 26-34;Berlin;52.59209;13.34799;;;;;;;;;;;;;
12Y04;Gabriele-von-Bülow-Gymnasium;13509;Tile-Brügge-Weg 63;Berlin;52.59214;13.29653;;;;;;;;;;;;;
03G21;Grundschule unter den Bäumen;13129;Alt-Blankenburg 26;Berlin;52.59215;13.45447;;;;;;;;;;;;;
03B02;Berufliche Schule für Sozialwesen Pankow;13158;Erbeskopfweg 6-10;Berlin;52.59352;13.40039;;;;;;;;;;;;;
12P14;Montessori Campus am Tegeler Forst;13507;Gabrielenstr. 12-18;Berlin;52.59382;13.27805;;;;;;;;;;;;;
12S04;Schule am Park;13437;Eichborndamm 276-284;Berlin;52.59401;13.32988;;;;;;;;;;;;;
12G26;Märkische Grundschule;13439;Dannenwalder Weg 163-165;Berlin;52.59533;13.36005;;;;;;;;;;;;;
12G32;Charlie-Chaplin-Grundschule;13439;Wilhelmsruher Damm 90-94;Berlin;52.59754;13.36504;;;;;;;;;;;;;
12B02;Emil-Fischer-Schule (OSZ Ernährung und Lebensmitteltechnik);13437;Cyclopstr. 1 - 5;Berlin;52.59804;13.33048;;;;;;;;;;;;;
12B03;Ernst-Litfaß-Schule (OSZ Mediengestaltung und Medientechnologie);13437;Cyclopstr. 1-5;Berlin;52.59804;13.33048;;;;;;;;;;;;;
12Y08;Thomas-Mann-Gymnasium;13439;Königshorster Str. 10;Berlin;52.59862;13.35179;;;;;;;;;;;;;
12Y07;Romain-Rolland-Gymnasium;13469;Place Molière 4;Berlin;52.59952;13.31763;;;;;;;;;;;;;
12P02;Waldorfschule Märkisches Viertel Berlin;13439;Treuenbrietzener Str. 28;Berlin;52.60038;13.36436;;;;;;;;;;;;;
